date,EnergyMWh,DemandMW,year,month,dayofyear,dayofweek,weekofyear,quarterofyear,is_weekend,season,Energy_rolling30,DeficitMW
2021-10-27,9.321075713664001,30956.06044306931,2021,10,300,2,43,4,0,Monsoon,43.15338940777921,30946.739367355643
2021-10-28,25.644809548512004,30708.043143014303,2021,10,301,3,43,4,0,Monsoon,44.00806534629121,30682.398333465793
2021-10-29,14.093504124480003,30963.819558580857,2021,10,302,4,43,4,0,Monsoon,44.46419073338881,30949.726054456376
2021-10-30,14.952028842432,27114.035195819582,2021,10,303,5,43,4,1,Monsoon,44.931232130400005,27099.08316697715
2021-10-31,12.243040017120002,27147.89130913091,2021,10,304,6,43,4,1,Monsoon,45.221694431443204,27135.64826911379
2021-11-01,20.210623453152003,30674.526733773375,2021,11,305,0,44,4,0,Winter,45.7536160832256,30654.316110320222
2021-11-02,8.505424946304002,30935.105641639162,2021,11,306,1,44,4,0,Winter,45.694710876988815,30926.60021669286
2021-11-03,17.50991313456,29772.363996149612,2021,11,307,2,44,4,0,Winter,44.34194187941761,29754.854083015052
2021-11-04,8.499760704864002,30272.1028930143,2021,11,308,3,44,4,0,Winter,41.786581805654414,30263.603132309436
2021-11-05,4.954119847776001,29868.320482948293,2021,11,309,4,44,4,0,Winter,38.00553216958081,29863.36636310052
2021-11-06,10.359897593760001,27063.36296892189,2021,11,310,5,44,4,1,Winter,36.13480460156161,27053.00307132813
2021-11-07,190.42360584825605,27168.8839339934,2021,11,311,6,44,4,1,Winter,42.3866050679808,26978.460328145142
2021-11-08,264.029726223648,30392.23649642464,2021,11,312,0,45,4,0,Winter,50.90798284197122,30128.20677020099
2021-11-09,91.42442967081601,29936.57659158416,2021,11,313,1,45,4,0,Winter,53.40098978406721,29845.152161913342
2021-11-10,161.57396849299204,29830.25014961496,2021,11,314,2,45,4,0,Winter,58.17480085074241,29668.67618112197
2021-11-11,299.736319981824,30025.159927667766,2021,11,315,3,45,4,0,Winter,67.4603864608608,29725.42360768594
2021-11-12,189.21816812764803,29493.71332618262,2021,11,316,4,45,4,0,Winter,72.91007514933122,29304.49515805497
2021-11-13,264.14318533680006,26563.88881820682,2021,11,317,5,45,4,1,Winter,80.73007750082881,26299.745632870017
2021-11-14,161.10409788,26765.404606985696,2021,11,318,6,45,4,1,Winter,85.02925999170242,26604.300509105695
2021-11-15,105.27611425689602,29349.37982150715,2021,11,319,0,46,4,0,Winter,86.63191789317122,29244.103707250255
2021-11-16,176.06205239040005,29733.6307169967,2021,11,320,1,46,4,0,Winter,90.54654196135681,29557.5686646063
2021-11-17,292.366183304448,29400.11664383938,2021,11,321,2,46,4,0,Winter,97.23584553186241,29107.75046053493
2021-11-18,89.96148682012803,29469.735904840483,2021,11,322,3,46,4,0,Winter,98.84820816699842,29379.774418020355
2021-11-19,56.204350681248016,29976.630670792078,2021,11,323,4,46,4,0,Winter,97.46453564907843,29920.42632011083
2021-11-20,95.269403902464,26185.543529977997,2021,11,324,5,46,4,1,Winter,97.75736531256962,26090.274126075532
2021-11-21,71.05817029132801,26171.467418591856,2021,11,325,6,46,4,1,Winter,95.73311065887361,26100.409248300526
2021-11-22,110.30813921001601,29312.213685093506,2021,11,326,0,47,4,0,Winter,95.73169314614401,29201.90554588349
2021-11-23,256.69557926496003,29327.72028960396,2021,11,327,1,47,4,0,Winter,102.63241525458241,29071.024710339
2021-11-24,397.08763761110407,29142.86616281628,2021,11,328,2,47,4,0,Winter,114.90443585470081,28745.778525205176
2021-11-25,4.998998068416001,28976.0796540154,2021,11,329,3,47,4,0,Winter,114.10786050966722,28971.080655946986
2021-11-26,34.15380732403201,28630.026792079207,2021,11,330,4,47,4,0,Winter,114.9356182300128,28595.872984755173
2021-11-27,343.7268232749121,25469.769738173814,2021,11,331,5,47,4,1,Winter,125.53835202089282,25126.042914898902
2021-11-28,286.7029004283841,25435.734104510448,2021,11,332,6,47,4,1,Winter,134.62533189768962,25149.031204082065
2021-11-29,258.13351231113603,28680.78162541254,2021,11,333,0,48,4,0,Winter,142.7313813466464,28422.648113101404
2021-11-30,260.471798319744,28790.517737073707,2021,11,334,1,48,4,0,Winter,151.00567329006722,28530.045938753963
2021-12-01,374.165062498656,26450.956752750273,2021,12,335,2,48,4,0,Winter,162.80415459158402,26076.791690251615
2021-12-02,423.51524532662404,26432.11630583058,2021,12,336,3,48,4,0,Winter,176.63781527092803,26008.601060503956
2021-12-03,381.9269903993281,26397.609890264026,2021,12,337,4,48,4,0,Winter,188.78505117975362,26015.6828998647
2021-12-04,387.55803067027205,23538.221556655666,2021,12,338,5,48,4,1,Winter,201.42032684526723,23150.663525985394
2021-12-05,72.18448291612802,23600.98277447745,2021,12,339,6,48,4,1,Winter,203.66133894754563,23528.79829156132
2021-12-06,371.23359969801606,26670.98837541254,2021,12,340,0,49,4,0,Winter,215.6904623510208,26299.754775714526
2021-12-07,583.8276565376641,26329.977958745872,2021,12,341,1,49,4,0,Winter,228.80393070733444,25746.150302208207
2021-12-08,199.13913058089602,26628.60604290429,2021,12,342,2,49,4,0,Winter,226.640910852576,26429.46691232339
2021-12-09,506.7552818275201,25787.637759625963,2021,12,343,3,49,4,0,Winter,240.48527259113283,25280.88247779844
2021-12-10,342.9012382994881,26612.45743756876,2021,12,344,4,49,4,0,Winter,246.52951491801605,26269.55619926927
2021-12-11,190.35119070000005,23609.694807480748,2021,12,345,5,49,4,1,Winter,242.88334394195527,23419.34361678075
2021-12-12,429.7624679240641,23295.470557755776,2021,12,346,6,49,4,1,Winter,250.90148726850245,22865.70808983171
2021-12-13,379.1881989498241,26342.5125250275,2021,12,347,0,50,4,0,Winter,254.73632105560324,25963.324326077676
2021-12-14,587.6662693904641,24695.641058580855,2021,12,348,1,50,4,0,Winter,268.95506010595204,24107.97478919039
2021-12-15,473.9398911846721,25904.63837981298,2021,12,349,2,50,4,0,Winter,281.2438526702112,25430.698488628306
2021-12-16,206.46133906147202,26108.616534378438,2021,12,350,3,50,4,0,Winter,282.25716222591365,25902.155195316966
2021-12-17,554.4185664124801,25992.44544719472,2021,12,351,4,50,4,0,Winter,290.992241662848,25438.02688078224
2021-12-18,523.7995071735361,23095.363621837183,2021,12,352,5,50,4,1,Winter,305.45350900796166,22571.564114663648
2021-12-19,625.7144605599361,23143.76730060506,2021,12,353,6,50,4,1,Winter,324.4371793372513,22518.052840045126
2021-12-20,526.3415315896322,26295.22545379538,2021,12,354,0,51,4,0,Winter,338.80625026015684,25768.88392220575
2021-12-21,466.48017235036804,26234.355674092407,2021,12,355,1,51,4,0,Winter,351.9869836621248,25767.875501742037
2021-12-22,685.2479037909121,26316.793734598457,2021,12,356,2,51,4,0,Winter,371.15164248148807,25631.545830807547
2021-12-23,31.44002567904001,25887.301636963693,2021,12,357,3,51,4,0,Winter,363.643124028624,25855.861611284654
2021-12-24,214.87491615427203,26188.99530253025,2021,12,358,4,51,4,0,Winter,357.56936664672963,25974.120386375977
2021-12-25,604.5419617680961,22649.32141859186,2021,12,359,5,51,4,1,Winter,377.5541321033857,22044.779456823762
2021-12-26,221.599677876192,22770.488227447742,2021,12,360,6,51,4,1,Winter,383.80232778845766,22548.88854957155
2021-12-27,165.36465314899203,25892.55692161716,2021,12,361,0,52,4,0,Winter,377.8569221175937,25727.19226846817
2021-12-28,515.6935419620162,25882.593798954895,2021,12,362,1,52,4,0,Winter,385.48994350204805,25366.900256992878
2021-12-29,83.187315484416,26034.77251732673,2021,12,363,2,52,4,0,Winter,379.658403607824,25951.585201842317
2021-12-30,24.621063264864002,26239.66611578658,2021,12,364,3,52,4,0,Winter,371.7967124393281,26215.045052521713
2021-12-31,184.78271851142404,25675.42836248625,2021,12,365,4,52,4,0,Winter,365.48396763975364,25490.645643974825
2022-01-01,474.3385666398721,23395.935078107806,2022,1,1,5,52,1,1,Winter,367.1780783501953,22921.596511467935
2022-01-02,589.1442878376,23272.229254675465,2022,1,2,6,52,1,1,Winter,374.0853215981377,22683.084966837865
2022-01-03,118.08679840848004,26051.984871837183,2022,1,3,0,1,1,0,Winter,365.10294718941134,25933.898073428703
2022-01-04,265.76071840771203,26069.71978520352,2022,1,4,1,1,1,0,Winter,371.5554883724641,25803.959066795807
2022-01-05,673.9270894224002,26469.202149064906,2022,1,5,2,1,1,0,Winter,381.64527136327683,25795.275059642507
2022-01-06,640.9495271900162,26351.175363036302,2022,1,6,3,1,1,0,Winter,383.5493337183553,25710.225835846286
2022-01-07,655.534687471488,26095.954092684267,2022,1,7,4,1,1,0,Winter,398.76251894804165,25440.41940521278
2022-01-08,596.383449824448,23471.345342959296,2022,1,8,5,1,1,1,Winter,401.75012454793927,22874.96189313485
2022-01-09,196.11651706416004,22777.534172992302,2022,1,9,6,1,1,1,Winter,396.8573005067617,22581.41765592814
2022-01-10,643.099411814112,26214.746604510452,2022,1,10,0,2,1,0,Winter,411.94890787723205,25571.64719269634
2022-01-11,831.5284203959042,25865.668720297028,2022,1,11,1,2,1,0,Winter,425.3411062929601,25034.140299901122
2022-01-12,738.0837736588801,26141.0179590209,2022,1,12,2,2,1,0,Winter,437.30429211659526,25402.93418536202
2022-01-13,164.10396728880002,26080.519352035204,2022,1,13,3,2,1,0,Winter,423.18554871320646,25916.415384746404
2022-01-14,361.78303071081604,26436.810784653466,2022,1,14,4,2,1,0,Winter,419.4469866974113,26075.02775394265
2022-01-15,63.064095633792014,23466.764825357535,2022,1,15,5,2,1,1,Winter,414.6670785831553,23403.700729723743
2022-01-16,229.131899000928,23196.673486523654,2022,1,16,6,2,1,1,Winter,403.8241896694369,22967.541587522726
2022-01-17,395.9532207639361,26211.721292629263,2022,1,17,0,3,1,0,Winter,399.56264678911685,25815.76807186533
2022-01-18,194.16156948777603,25793.335952420242,2022,1,18,1,3,1,0,Winter,385.17755042004484,25599.174382932466
2022-01-19,87.38843978937602,26269.691907865785,2022,1,19,2,3,1,0,Winter,370.5457806933697,26182.30346807641
2022-01-20,700.1049476615042,26346.017853685367,2022,1,20,3,3,1,0,Winter,378.3332732037409,25645.912906023863
2022-01-21,95.13973634457601,26563.970713971394,2022,1,21,4,3,1,0,Winter,358.66300095552964,26468.830977626818
2022-01-22,705.1831579679041,23520.495370737073,2022,1,22,5,3,1,1,Winter,381.1211053651585,22815.312212769168
2022-01-23,230.17141801843204,23510.482518151814,2022,1,23,6,3,1,1,Winter,381.63098876063043,23280.311100133382
2022-01-24,734.8149834949442,26021.766735973593,2022,1,24,0,4,1,0,Winter,385.9734228181921,25286.95175247865
2022-01-25,766.3106058822722,26210.793138063804,2022,1,25,1,4,1,0,Winter,404.1304537517281,25444.482532181533
2022-01-26,143.711216687808,26473.847009350935,2022,1,26,2,4,1,0,Winter,403.40867253635525,26330.135792663128
2022-01-27,228.887813765952,26455.715377887787,2022,1,27,3,4,1,0,Winter,393.84848159648647,26226.827564121835
2022-01-28,364.14510653347213,26301.2341069857,2022,1,28,4,4,1,0,Winter,403.2137412981217,25937.089000452226
2022-01-29,793.2789307998722,23764.66844939494,2022,1,29,5,4,1,1,Winter,428.8356702159553,22971.389518595068
2022-01-30,365.38757967888006,23166.004959570957,2022,1,30,6,4,1,1,Winter,434.8558322548705,22800.617379892075
2022-01-31,324.3348134231041,26470.632860561054,2022,1,31,0,5,1,0,Winter,429.85570714764486,26146.29804713795
2022-02-01,912.3111346757762,28190.042859735975,2022,2,32,1,5,1,0,Winter,440.62793537558406,27277.7317250602
2022-02-02,487.6787266528321,28390.656019251925,2022,2,33,2,5,1,0,Winter,452.94766631706244,27902.97729259909
2022-02-03,407.8767975638401,28032.44006573157,2022,2,34,3,5,1,0,Winter,457.68486895560005,27624.56326816773
2022-02-04,882.598354067232,28422.714962596256,2022,2,35,4,5,1,0,Winter,464.6405777770945,27540.116608529024
2022-02-05,851.5726894350721,25561.590771177118,2022,2,36,5,5,1,1,Winter,471.6613498519297,24710.018081742044
2022-02-06,858.2327916624001,25629.345833333333,2022,2,37,6,5,1,1,Winter,478.4179533249601,24771.11304167093
2022-02-07,689.7945468237122,28805.76431573157,2022,2,38,0,6,1,0,Winter,481.5316565582689,28115.969768907857
2022-02-08,626.5755995431682,28489.04376787679,2022,2,39,1,6,1,0,Winter,495.8802926409025,27862.46816833362
2022-02-09,883.9080138303362,28775.42519389439,2022,2,40,2,6,1,0,Winter,503.90724604144333,27891.517180064053
2022-02-10,699.6014401685761,28702.319748349833,2022,2,41,3,6,1,0,Winter,499.50968003386566,28002.718308181258
2022-02-11,887.9309323853761,28879.035463971395,2022,2,42,4,6,1,0,Winter,504.5045853247489,27991.104531586017
2022-02-12,708.5871927889921,25251.691907040702,2022,2,43,5,6,1,1,Winter,522.6540261747552,24543.10471425171
2022-02-13,819.3622397780161,25730.366379262923,2022,2,44,6,6,1,1,Winter,537.9066664769954,24911.004139484907
2022-02-14,719.479180509408,28939.309821507148,2022,2,45,0,7,1,0,Winter,559.7871693061825,28219.83064099774
2022-02-15,450.270943334784,28808.953377887785,2022,2,46,1,7,1,0,Winter,567.1584707839777,28358.682434553
2022-02-16,781.5135170494082,28833.818232673264,2022,2,47,2,7,1,0,Winter,580.01048066016,28052.304715623857
2022-02-17,868.6659758261761,29126.434964246422,2022,2,48,3,7,1,0,Winter,602.49396087144,28257.768988420245
2022-02-18,482.19582808108805,28876.986187568757,2022,2,49,4,7,1,0,Winter,615.6542071478306,28394.79035948767
2022-02-19,278.88668295206406,26090.979433443343,2022,2,50,5,7,1,1,Winter,601.6135983241825,25812.09275049128
2022-02-20,907.8938977743361,26114.21642711771,2022,2,51,6,7,1,1,Winter,628.7054037051745,25206.322529343375
2022-02-21,531.3219683745601,29202.96380390539,2022,2,52,0,8,1,0,Winter,622.9100307187297,28671.64183553083
2022-02-22,397.6142377806721,28972.013975797578,2022,2,53,1,8,1,0,Winter,628.4914580441377,28574.399738016906
2022-02-23,254.17499182416003,29366.718224972497,2022,2,54,2,8,1,0,Winter,612.4701249884449,29112.54323314834
2022-02-24,476.68905255312006,29448.37373349835,2022,2,55,3,8,1,0,Winter,602.8160732108065,28971.68468094523
2022-02-25,479.195610103584,29585.52802640264,2022,2,56,4,8,1,0,Winter,613.9988863246656,29106.332416299058
2022-02-26,431.4423076508161,26481.095669141912,2022,2,57,5,8,1,1,Winter,620.7507027874944,26049.653361491095
2022-02-27,501.9077368609921,26352.006630088006,2022,2,58,6,8,1,1,Winter,625.3427904650785,25850.098893227016
2022-02-28,883.0419948852483,29651.051342959294,2022,2,59,0,9,1,0,Winter,628.3348926012578,28768.009348074047
2022-03-01,948.1635172944002,29759.099370187017,2022,3,60,1,9,1,0,Summer,647.7607571884417,28810.935852892617
2022-03-02,783.6865814923202,30142.836872387237,2022,3,61,2,9,1,0,Summer,663.0724827907488,29359.15029089492
2022-03-03,890.3761418439362,29703.56869169417,2022,3,62,3,9,1,0,Summer,662.3413163630208,28813.192549850235
2022-03-04,661.3656318941761,29952.400839383936,2022,3,63,4,9,1,0,Summer,668.1308798710658,29291.03520748976
2022-03-05,584.5497166080002,26920.98737431243,2022,3,64,5,9,1,1,Summer,674.0199771725378,26336.43765770443
2022-03-06,272.07913616294405,26998.405628437842,2022,3,65,6,9,1,1,Summer,653.6693365757282,26726.326492274897
2022-03-07,124.91935500211203,29867.373456820682,2022,3,66,0,10,1,0,Summer,629.4475587612961,29742.45410181857
2022-03-08,81.27332473075202,30279.010945544553,2022,3,67,1,10,1,0,Summer,603.5489098635746,30197.7376208138
2022-03-09,204.62115773088001,29878.42984268427,2022,3,68,2,10,1,0,Summer,587.3764635604801,29673.80868495339
2022-03-10,522.5093672578561,30299.46571919692,2022,3,69,3,10,1,0,Summer,583.9075891509698,29776.956351939065
2022-03-11,827.1632945157121,30120.76960973597,2022,3,70,4,10,1,0,Summer,582.0160985071489,29293.60631522026
2022-03-12,550.1420641252802,27375.273756325634,2022,3,71,5,10,1,1,Summer,577.0341193057058,26825.131692200353
2022-03-13,695.221761544992,27608.090544004397,2022,3,72,6,10,1,1,Summer,570.610480277693,26912.868782459405
2022-03-14,880.142861831904,30556.589613861386,2022,3,73,0,11,1,0,Summer,576.3290025791233,29676.446752029482
2022-03-15,833.1692204278082,30585.350418591857,2022,3,74,1,11,1,0,Summer,576.7892352674497,29752.18119816405
2022-03-16,886.9487529196801,30772.059235423545,2022,3,75,2,11,1,0,Summer,582.3715543477922,29885.110482503864
2022-03-17,858.581534650752,30372.41381023102,2022,3,76,3,11,1,0,Summer,595.9819073916577,29513.83227558027
2022-03-18,248.26727514441603,31075.1451980198,2022,3,77,4,11,1,0,Summer,578.2070326614913,30826.877922875385
2022-03-19,642.1052938703041,28101.363524477445,2022,3,78,5,11,1,1,Summer,570.6550099296289,27459.25823060714
2022-03-20,769.0466959243201,27700.15047689769,2022,3,79,6,11,1,1,Summer,580.2167055244032,26931.103780973368
2022-03-21,971.0573354887682,31248.404120737076,2022,3,80,0,12,1,0,Summer,603.2890606089601,30277.346785248308
2022-03-22,748.9386388123202,31253.285190044004,2022,3,81,1,12,1,0,Summer,597.9905519768929,30504.346551231683
2022-03-23,754.2547472592001,30856.66527695269,2022,3,82,2,12,1,0,Summer,605.4216446063808,30102.41052969349
2022-03-24,578.8037358069121,31084.770991199122,2022,3,83,3,12,1,0,Summer,611.4612945405889,30505.96725539221
2022-03-25,264.33054101519997,31147.534528327833,2022,3,84,4,12,1,0,Summer,611.7998128469569,30883.203987312634
2022-03-26,752.1850334370242,28240.22852062706,2022,3,85,5,12,1,1,Summer,620.9830122097537,27488.043487190036
2022-03-27,835.0766755182722,28744.957723047304,2022,3,86,6,12,1,1,Summer,632.8457143902434,27909.88104752903
2022-03-28,902.7857977015681,31548.51172029703,2022,3,87,0,13,1,0,Summer,648.5571640586018,30645.725922595462
2022-03-29,786.0130161649921,31909.373900165014,2022,3,88,1,13,1,0,Summer,658.0273400354017,31123.360884000023
2022-03-30,650.6305000905601,31713.922256600657,2022,3,89,2,13,1,0,Summer,650.2802902089121,31063.291756510098
2022-03-31,485.08563692160016,32202.393119636963,2022,3,90,3,13,1,0,Summer,634.844360863152,31717.30748271536
2022-04-01,650.9146707264961,32031.303911441144,2022,4,91,4,13,2,0,Summer,630.4186305042913,31380.38924071465
2022-04-02,987.4439859746882,29296.70790951595,2022,4,92,5,13,2,1,Summer,633.6542253086498,28309.26392354126
2022-04-03,687.517870333536,29029.098606985695,2022,4,93,6,13,2,1,Summer,634.5259665899616,28341.58073665216
2022-04-04,358.8384965837761,32051.84783773377,2022,4,94,0,14,2,0,Summer,627.002259255821,31693.009341149995
2022-04-05,686.897069471712,32541.95197992299,2022,4,95,1,14,2,0,Summer,640.8295236994466,31855.054910451276
2022-04-06,729.024821610624,32541.80595462046,2022,4,96,2,14,2,0,Summer,660.9663725863969,31812.781133009838
2022-04-07,716.3085995778241,32419.56552172717,2022,4,97,3,14,2,0,Summer,682.1342150812993,31703.256922149347
2022-04-08,638.9141473851842,32856.291573982395,2022,4,98,4,14,2,0,Summer,696.6106480697762,32217.37742659721
2022-04-09,858.1792863663361,30073.035352860286,2022,4,99,5,14,2,1,Summer,707.7996453733921,29214.85606649395
2022-04-10,209.86964384918403,29784.869774202416,2022,4,100,6,14,2,1,Summer,687.2231903511745,29575.000130353234
